In,a,splendid,chamber,of,the
and,the,courtiers,of,the,Palais
the,courtiers,of,the,Palais,Royal
courtiers,of,the,Palais,Royal,but
of,the,Palais,Royal,but,I
the,Palais,Royal,but,I,who
Palais,Royal,but,I,who,have
Royal,but,I,who,have,passed
but,I,who,have,passed,those
I,who,have,passed,those,years
who,have,passed,those,years,in
have,passed,those,years,in,the
passed,those,years,in,the,Bastile
those,years,in,the,Bastile,Ah
do,you,absolutely,think,that,the
you,absolutely,think,that,the,Palais
absolutely,think,that,the,Palais,Royal
think,that,the,Palais,Royal,is
that,the,Palais,Royal,is,the
the,Palais,Royal,is,the,abode
Palais,Royal,is,the,abode,of
Royal,is,the,abode,of,gayety
We,have,had,great,annoyances,there
As,for,me,I,play,my
for,me,I,play,my,game
me,I,play,my,game,squarely
I,play,my,game,squarely,fairly
play,my,game,squarely,fairly,and
my,game,squarely,fairly,and,above
game,squarely,fairly,and,above,board
squarely,fairly,and,above,board,as
fairly,and,above,board,as,I
and,above,board,as,I,always
above,board,as,I,always,do
Let,us,come,to,some,conclusion
Are,you,one,of,us,Monsieur
you,one,of,us,Monsieur,de
one,of,us,Monsieur,de,Rochefort
of,us,Monsieur,de,Rochefort,I
us,Monsieur,de,Rochefort,I,am
Monsieur,de,Rochefort,I,am,very
de,Rochefort,I,am,very,desirous
Rochefort,I,am,very,desirous,of
I,am,very,desirous,of,being
am,very,desirous,of,being,so
very,desirous,of,being,so,my
desirous,of,being,so,my,lord
of,being,so,my,lord,but
being,so,my,lord,but,I
so,my,lord,but,I,am
my,lord,but,I,am,totally
lord,but,I,am,totally,in
but,I,am,totally,in,the
I,am,totally,in,the,dark
am,totally,in,the,dark,about
totally,in,the,dark,about,everything
In,the,Bastile,one,talks,politics
the,Bastile,one,talks,politics,only
Bastile,one,talks,politics,only,with
one,talks,politics,only,with,soldiers
talks,politics,only,with,soldiers,and
politics,only,with,soldiers,and,jailers
only,with,soldiers,and,jailers,and
with,soldiers,and,jailers,and,you
soldiers,and,jailers,and,you,have
and,jailers,and,you,have,not
jailers,and,you,have,not,an
and,you,have,not,an,idea
you,have,not,an,idea,my
have,not,an,idea,my,lord
not,an,idea,my,lord,how
an,idea,my,lord,how,little
idea,my,lord,how,little,is
my,lord,how,little,is,known
lord,how,little,is,known,of
how,little,is,known,of,what
little,is,known,of,what,is
is,known,of,what,is,going
known,of,what,is,going,on
of,what,is,going,on,by
what,is,going,on,by,people
is,going,on,by,people,of
going,on,by,people,of,that
on,by,people,of,that,sort
by,people,of,that,sort,I
people,of,that,sort,I,am
of,that,sort,I,am,of
that,sort,I,am,of,Monsieur
sort,I,am,of,Monsieur,de
I,am,of,Monsieur,de,Bassompierres
am,of,Monsieur,de,Bassompierres,party
Is,he,still,one,of,the
he,still,one,of,the,seventeen
still,one,of,the,seventeen,peers
one,of,the,seventeen,peers,of
of,the,seventeen,peers,of,France
the,seventeen,peers,of,France,He
seventeen,peers,of,France,He,is
peers,of,France,He,is,dead
of,France,He,is,dead,sir
France,He,is,dead,sir,a
He,is,dead,sir,a,great
is,dead,sir,a,great,loss
His,devotion,to,the,queen,was
devotion,to,the,queen,was,boundless
to,the,queen,was,boundless,men
the,queen,was,boundless,men,of
queen,was,boundless,men,of,loyalty
was,boundless,men,of,loyalty,are
boundless,men,of,loyalty,are,scarce
men,of,loyalty,are,scarce,I
of,loyalty,are,scarce,I,think
loyalty,are,scarce,I,think,so
are,scarce,I,think,so,forsooth
scarce,I,think,so,forsooth,said
I,think,so,forsooth,said,Rochefort
think,so,forsooth,said,Rochefort,and
so,forsooth,said,Rochefort,and,when
forsooth,said,Rochefort,and,when,you
said,Rochefort,and,when,you,find
Rochefort,and,when,you,find,any
and,when,you,find,any,of
when,you,find,any,of,them
you,find,any,of,them,you
find,any,of,them,you,march
any,of,them,you,march,them
of,them,you,march,them,off
them,you,march,them,off,to
you,march,them,off,to,the
march,them,off,to,the,Bastile
However,there,are,plenty,in,the
there,are,plenty,in,the,world
are,plenty,in,the,world,but
plenty,in,the,world,but,you
in,the,world,but,you,dont
the,world,but,you,dont,look
world,but,you,dont,look,in
but,you,dont,look,in,the
you,dont,look,in,the,right
dont,look,in,the,right,direction
look,in,the,right,direction,for
in,the,right,direction,for,them
the,right,direction,for,them,my
right,direction,for,them,my,lord
direction,for,them,my,lord,Indeed
my,dear,Monsieur,de,Rochefort,how
dear,Monsieur,de,Rochefort,how,much
Monsieur,de,Rochefort,how,much,you
de,Rochefort,how,much,you,must
Rochefort,how,much,you,must,have
how,much,you,must,have,learned
much,you,must,have,learned,during
you,must,have,learned,during,your
must,have,learned,during,your,intimacy
have,learned,during,your,intimacy,with
learned,during,your,intimacy,with,the
during,your,intimacy,with,the,late
your,intimacy,with,the,late,cardinal
he,was,a,great,man,Will
was,a,great,man,Will,your
a,great,man,Will,your,eminence
great,man,Will,your,eminence,be
man,Will,your,eminence,be,angry
Will,your,eminence,be,angry,if
your,eminence,be,angry,if,I
eminence,be,angry,if,I,read
be,angry,if,I,read,you
angry,if,I,read,you,a
if,I,read,you,a,lesson
I,read,you,a,lesson,I
you,know,you,may,say,anything
know,you,may,say,anything,to
you,may,say,anything,to,me
I,try,to,be,beloved,not
try,to,be,beloved,not,feared
to,be,beloved,not,feared,Well
be,beloved,not,feared,Well,there
beloved,not,feared,Well,there,is
not,feared,Well,there,is,on
feared,Well,there,is,on,the
Well,there,is,on,the,wall
there,is,on,the,wall,of
is,on,the,wall,of,my
on,the,wall,of,my,cell
the,wall,of,my,cell,scratched
wall,of,my,cell,scratched,with
of,my,cell,scratched,with,a
my,cell,scratched,with,a,nail
cell,scratched,with,a,nail,a
scratched,with,a,nail,a,proverb
with,a,nail,a,proverb,which
a,nail,a,proverb,which,says
nail,a,proverb,which,says,Like
a,proverb,which,says,Like,master
proverb,which,says,Like,master,like
which,says,Like,master,like,servant
says,Like,master,like,servant,Pray
Like,master,like,servant,Pray,what
master,like,servant,Pray,what,does
like,servant,Pray,what,does,that
servant,Pray,what,does,that,mean
Pray,what,does,that,mean,It
what,does,that,mean,It,means
does,that,mean,It,means,that
that,mean,It,means,that,Monsieur
mean,It,means,that,Monsieur,de
It,means,that,Monsieur,de,Richelieu
means,that,Monsieur,de,Richelieu,was
that,Monsieur,de,Richelieu,was,able
Monsieur,de,Richelieu,was,able,to
de,Richelieu,was,able,to,find
Richelieu,was,able,to,find,trusty
was,able,to,find,trusty,servants
able,to,find,trusty,servants,dozens
to,find,trusty,servants,dozens,and
find,trusty,servants,dozens,and,dozens
trusty,servants,dozens,and,dozens,of
servants,dozens,and,dozens,of,them
dozens,and,dozens,of,them,He
the,point,aimed,at,by,every
point,aimed,at,by,every,poniard
Richelieu,who,passed,his,life,in
who,passed,his,life,in,warding
passed,his,life,in,warding,off
his,life,in,warding,off,blows
life,in,warding,off,blows,which
in,warding,off,blows,which,were
warding,off,blows,which,were,forever
off,blows,which,were,forever,aimed
blows,which,were,forever,aimed,at
which,were,forever,aimed,at,him
were,forever,aimed,at,him,But
forever,aimed,at,him,But,he
aimed,at,him,But,he,did
at,him,But,he,did,ward
him,But,he,did,ward,them
But,he,did,ward,them,off
he,did,ward,them,off,said
did,ward,them,off,said,De
ward,them,off,said,De,Rochefort
them,off,said,De,Rochefort,and
off,said,De,Rochefort,and,the
said,De,Rochefort,and,the,reason
De,Rochefort,and,the,reason,was
Rochefort,and,the,reason,was,that
and,the,reason,was,that,though
the,reason,was,that,though,he
reason,was,that,though,he,had
was,that,though,he,had,bitter
that,though,he,had,bitter,enemies
though,he,had,bitter,enemies,he
he,had,bitter,enemies,he,possessed
had,bitter,enemies,he,possessed,also
bitter,enemies,he,possessed,also,true
enemies,he,possessed,also,true,friends
I,have,known,persons,he,continuedfor
have,known,persons,he,continuedfor,he
known,persons,he,continuedfor,he,thought
persons,he,continuedfor,he,thought,he
he,continuedfor,he,thought,he,might
continuedfor,he,thought,he,might,avail
he,thought,he,might,avail,himself
thought,he,might,avail,himself,of
he,might,avail,himself,of,the
might,avail,himself,of,the,opportunity
avail,himself,of,the,opportunity,of
himself,of,the,opportunity,of,speaking
of,the,opportunity,of,speaking,of
the,opportunity,of,speaking,of,DArtagnanwho
opportunity,of,speaking,of,DArtagnanwho,by
of,speaking,of,DArtagnanwho,by,their
speaking,of,DArtagnanwho,by,their,sagacity
of,DArtagnanwho,by,their,sagacity,and
DArtagnanwho,by,their,sagacity,and,address
by,their,sagacity,and,address,have
their,sagacity,and,address,have,deceived
sagacity,and,address,have,deceived,the
and,address,have,deceived,the,penetration
address,have,deceived,the,penetration,of
have,deceived,the,penetration,of,Cardinal
deceived,the,penetration,of,Cardinal,Richelieu
the,penetration,of,Cardinal,Richelieu,who
penetration,of,Cardinal,Richelieu,who,by
of,Cardinal,Richelieu,who,by,their
Cardinal,Richelieu,who,by,their,valor
Richelieu,who,by,their,valor,have
who,by,their,valor,have,got
by,their,valor,have,got,the
their,valor,have,got,the,better
valor,have,got,the,better,of
have,got,the,better,of,his
got,the,better,of,his,guards
the,better,of,his,guards,and
better,of,his,guards,and,spies
of,his,guards,and,spies,persons
his,guards,and,spies,persons,without
guards,and,spies,persons,without,money
and,spies,persons,without,money,without
spies,persons,without,money,without,support
persons,without,money,without,support,without
without,money,without,support,without,credit
money,without,support,without,credit,yet
without,support,without,credit,yet,who
support,without,credit,yet,who,have
without,credit,yet,who,have,preserved
credit,yet,who,have,preserved,to
yet,who,have,preserved,to,the
who,have,preserved,to,the,crowned
have,preserved,to,the,crowned,head
preserved,to,the,crowned,head,its
to,the,crowned,head,its,crown
the,crowned,head,its,crown,and
crowned,head,its,crown,and,made
head,its,crown,and,made,the
its,crown,and,made,the,cardinal
crown,and,made,the,cardinal,crave
and,made,the,cardinal,crave,pardon
made,the,cardinal,crave,pardon,But
the,cardinal,crave,pardon,But,those
cardinal,crave,pardon,But,those,men
crave,pardon,But,those,men,you
pardon,But,those,men,you,speak
But,those,men,you,speak,of
those,men,you,speak,of,said
men,you,speak,of,said,Mazarin
you,speak,of,said,Mazarin,smiling
speak,of,said,Mazarin,smiling,inwardly
of,said,Mazarin,smiling,inwardly,on
said,Mazarin,smiling,inwardly,on,seeing
Mazarin,smiling,inwardly,on,seeing,Rochefort
smiling,inwardly,on,seeing,Rochefort,approach
inwardly,on,seeing,Rochefort,approach,the
on,seeing,Rochefort,approach,the,point
seeing,Rochefort,approach,the,point,to
Rochefort,approach,the,point,to,which
approach,the,point,to,which,he
the,point,to,which,he,was
point,to,which,he,was,leading
to,which,he,was,leading,him
which,he,was,leading,him,those
he,was,leading,him,those,men
was,leading,him,those,men,were
leading,him,those,men,were,not
him,those,men,were,not,devoted
those,men,were,not,devoted,to
men,were,not,devoted,to,the
were,not,devoted,to,the,cardinal
not,devoted,to,the,cardinal,for
devoted,to,the,cardinal,for,they
to,the,cardinal,for,they,contended
the,cardinal,for,they,contended,against
cardinal,for,they,contended,against,him
for,they,contended,against,him,No
they,contended,against,him,No,in
contended,against,him,No,in,that
against,him,No,in,that,case
him,No,in,that,case,they
No,in,that,case,they,would
in,that,case,they,would,have
that,case,they,would,have,met
case,they,would,have,met,with
they,would,have,met,with,more
would,have,met,with,more,fitting
have,met,with,more,fitting,reward
They,had,the,misfortune,to,be
had,the,misfortune,to,be,devoted
the,misfortune,to,be,devoted,to
misfortune,to,be,devoted,to,that
to,be,devoted,to,that,very
be,devoted,to,that,very,queen
devoted,to,that,very,queen,for
to,that,very,queen,for,whom
that,very,queen,for,whom,just
very,queen,for,whom,just,now
queen,for,whom,just,now,you
for,whom,just,now,you,were
whom,just,now,you,were,seeking
just,now,you,were,seeking,servants
now,you,were,seeking,servants,But
you,were,seeking,servants,But,how
were,seeking,servants,But,how,is
seeking,servants,But,how,is,it
servants,But,how,is,it,that
But,how,is,it,that,you
how,is,it,that,you,know
is,it,that,you,know,so
it,that,you,know,so,much
that,you,know,so,much,of
you,know,so,much,of,these
know,so,much,of,these,matters
so,much,of,these,matters,I
much,of,these,matters,I,know
of,these,matters,I,know,them
these,matters,I,know,them,because
matters,I,know,them,because,the
I,know,them,because,the,men
know,them,because,the,men,of
them,because,the,men,of,whom
because,the,men,of,whom,I
the,men,of,whom,I,speak
men,of,whom,I,speak,were
of,whom,I,speak,were,at
whom,I,speak,were,at,that
I,speak,were,at,that,time
speak,were,at,that,time,my
were,at,that,time,my,enemies
at,that,time,my,enemies,because
that,time,my,enemies,because,they
time,my,enemies,because,they,fought
my,enemies,because,they,fought,against
enemies,because,they,fought,against,me
because,they,fought,against,me,because
they,fought,against,me,because,I
fought,against,me,because,I,did
against,me,because,I,did,them
me,because,I,did,them,all
because,I,did,them,all,the
I,did,them,all,the,harm
did,them,all,the,harm,I
them,all,the,harm,I,could
all,the,harm,I,could,and
the,harm,I,could,and,they
harm,I,could,and,they,returned
I,could,and,they,returned,it
could,and,they,returned,it,to
and,they,returned,it,to,the
they,returned,it,to,the,best
returned,it,to,the,best,of
it,to,the,best,of,their
to,the,best,of,their,ability
the,best,of,their,ability,because
best,of,their,ability,because,one
of,their,ability,because,one,of
their,ability,because,one,of,them
ability,because,one,of,them,with
because,one,of,them,with,whom
one,of,them,with,whom,I
of,them,with,whom,I,had
them,with,whom,I,had,most
with,whom,I,had,most,to
whom,I,had,most,to,do
I,had,most,to,do,gave
had,most,to,do,gave,me
most,to,do,gave,me,a
to,do,gave,me,a,pretty
do,gave,me,a,pretty,swordthrust
gave,me,a,pretty,swordthrust,now
me,a,pretty,swordthrust,now,about
a,pretty,swordthrust,now,about,seven
pretty,swordthrust,now,about,seven,years
swordthrust,now,about,seven,years,ago
now,about,seven,years,ago,the
about,seven,years,ago,the,third
seven,years,ago,the,third,that
years,ago,the,third,that,I
ago,the,third,that,I,received
the,third,that,I,received,from
third,that,I,received,from,the
that,I,received,from,the,same
I,received,from,the,same,hand
received,from,the,same,hand,it
from,the,same,hand,it,closed
the,same,hand,it,closed,an
same,hand,it,closed,an,old
hand,it,closed,an,old,account
it,closed,an,old,account,Ah
closed,an,old,account,Ah,said
an,old,account,Ah,said,Mazarin
old,account,Ah,said,Mazarin,with
account,Ah,said,Mazarin,with,admirable
Ah,said,Mazarin,with,admirable,suavity
said,Mazarin,with,admirable,suavity,could
Mazarin,with,admirable,suavity,could,I
with,admirable,suavity,could,I,but
admirable,suavity,could,I,but,find
suavity,could,I,but,find,such
could,I,but,find,such,men
I,but,find,such,men,My
but,find,such,men,My,lord
find,such,men,My,lord,there
such,men,My,lord,there,has
men,My,lord,there,has,stood
My,lord,there,has,stood,for
lord,there,has,stood,for,six
there,has,stood,for,six,years
has,stood,for,six,years,at
stood,for,six,years,at,your
for,six,years,at,your,very
six,years,at,your,very,door
years,at,your,very,door,a
at,your,very,door,a,man
your,very,door,a,man,such
very,door,a,man,such,as
door,a,man,such,as,I
a,man,such,as,I,describe
man,such,as,I,describe,and
such,as,I,describe,and,during
as,I,describe,and,during,those
I,describe,and,during,those,six
describe,and,during,those,six,years
and,during,those,six,years,he
during,those,six,years,he,has
those,six,years,he,has,been
